"prod_id","product_id","product_name","segment","category","subcategory","unit_price"
3809,OFF-AR-10001868,Prang Dustless Chalk Sticks,Consumer,Office Supplies,Art,1.6800
3810,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Corporate,Furniture,Tables,217.8500
3811,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Consumer,Furniture,Furnishings,20.2400
3812,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,Home Office,Technology,Phones,199.0000
3813,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Consumer,Technology,Copiers,3499.9900
3814,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Consumer,Furniture,Bookcases,220.9800
3815,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Home Office,Office Supplies,Appliances,8.3900
3816,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Consumer,Office Supplies,Storage,155.0600
3817,OFF-PA-10002109,Wirebound Voice Message Log Book,Consumer,Office Supplies,Paper,4.7600
3818,OFF-PA-10001970,Xerox 1908,Consumer,Office Supplies,Paper,55.9800
3819,OFF-AR-10003394,Newell 332,Corporate,Office Supplies,Art,2.9400
3820,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Consumer,Technology,Accessories,20.9500
3821,OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Consumer,Office Supplies,Paper,7.3500
3822,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Home Office,Office Supplies,Binders,3.5200
3823,OFF-LA-10002762,Avery 485,Corporate,Office Supplies,Labels,12.5300
3824,FUR-FU-10003347,Coloredge Poster Frame,Home Office,Furniture,Furnishings,14.2000
3825,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Home Office,Office Supplies,Appliances,328.1400
3826,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Home Office,Office Supplies,Appliances,207.4800
3827,OFF-AR-10000588,Newell 345,Consumer,Office Supplies,Art,19.8400
3828,OFF-FA-10002280,Advantus Plastic Paper Clips,Corporate,Office Supplies,Fasteners,5.0000
3829,TEC-PH-10003645,Aastra 57i VoIP phone,Consumer,Technology,Phones,161.6100
3830,OFF-ST-10000918,Crate-A-Files,Consumer,Office Supplies,Storage,10.9000
3831,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Home Office,Office Supplies,Paper,7.2800
3832,OFF-PA-10001934,Xerox 1993,Consumer,Office Supplies,Paper,6.4800
3833,OFF-AR-10002067,Newell 334,Home Office,Office Supplies,Art,19.8400
3834,OFF-PA-10003177,Xerox 1999,Consumer,Office Supplies,Paper,6.4800
3835,OFF-PA-10004285,Xerox 1959,Consumer,Office Supplies,Paper,6.6800
3836,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Home Office,Furniture,Chairs,25.9800
3837,OFF-AR-10004817,Colorific Watercolor Pencils,Corporate,Office Supplies,Art,5.1600
3838,FUR-BO-10000711,"Hon Metal Bookcases, Gray",Consumer,Furniture,Bookcases,70.9800
3839,OFF-LA-10003148,Avery 51,Corporate,Office Supplies,Labels,6.3000
3840,OFF-BI-10000315,Poly Designer Cover & Back,Home Office,Office Supplies,Binders,18.9900
3841,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Home Office,Furniture,Furnishings,6.9800
3842,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Corporate,Technology,Copiers,549.9900
3843,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Home Office,Office Supplies,Paper,9.2700
3844,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Consumer,Technology,Accessories,29.2900
3845,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Consumer,Office Supplies,Binders,9.1400
3846,OFF-BI-10000848,Angle-D Ring Binders,Consumer,Office Supplies,Binders,5.4700
3847,OFF-BI-10002949,Prestige Round Ring Binders,Consumer,Office Supplies,Binders,6.0800
3848,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Consumer,Office Supplies,Appliances,20.4800
3849,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Consumer,Technology,Accessories,29.9500
3850,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Corporate,Technology,Accessories,17.7500
3851,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Corporate,Technology,Accessories,24.9900
3852,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Consumer,Technology,Accessories,72.9900
3853,OFF-FA-10001229,Staples,Corporate,Office Supplies,Fasteners,3.9300
3854,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Consumer,Furniture,Chairs,110.9800
3855,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Home Office,Office Supplies,Fasteners,1.2400
3856,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Consumer,Office Supplies,Envelopes,9.9000
3857,OFF-FA-10003472,Bagged Rubber Bands,Home Office,Office Supplies,Fasteners,1.2600
3858,OFF-LA-10000081,Avery 496,Consumer,Office Supplies,Labels,3.7500
3859,OFF-FA-10000624,OIC Binder Clips,Home Office,Office Supplies,Fasteners,3.5800
3860,TEC-AC-10002370,Maxell CD-R Discs,Home Office,Technology,Accessories,1.9700
3861,OFF-ST-10000107,Fellowes Super Stor/Drawer,Home Office,Office Supplies,Storage,27.7500
3862,TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Home Office,Technology,Phones,1.9800
3863,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Home Office,Office Supplies,Binders,5.3800
3864,FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Corporate,Furniture,Furnishings,18.7000
3865,OFF-PA-10000157,Xerox 191,Home Office,Office Supplies,Paper,19.9800
3866,TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,Consumer,Technology,Phones,36.9800
3867,OFF-PA-10001526,Xerox 1949,Consumer,Office Supplies,Paper,4.9800
3868,OFF-BI-10003529,Avery Round Ring Poly Binders,Corporate,Office Supplies,Binders,2.8400
3869,TEC-PH-10003092,Motorola L804,Corporate,Technology,Phones,45.9900
3870,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Consumer,Furniture,Chairs,80.9800
3871,FUR-FU-10001196,DAX Cubicle Frames - 8x10,Home Office,Furniture,Furnishings,5.7700
3872,TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Consumer,Technology,Machines,249.9300
3873,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Home Office,Furniture,Tables,124.4900
3874,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Consumer,Furniture,Furnishings,6.9800
3875,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Consumer,Office Supplies,Binders,3.8100
3876,OFF-FA-10003112,Staples,Home Office,Office Supplies,Fasteners,7.8900
3877,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Corporate,Furniture,Furnishings,19.9900
3878,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Consumer,Office Supplies,Appliances,3.8900
3879,OFF-AR-10002804,Faber Castell Col-Erase Pencils,Consumer,Office Supplies,Art,4.8900
3880,OFF-PA-10002160,Xerox 1978,Consumer,Office Supplies,Paper,5.7800
3881,TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,Corporate,Technology,Machines,599.9900
3882,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Consumer,Office Supplies,Appliances,13.9700
3883,TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Consumer,Technology,Machines,29.9900
3884,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Consumer,Office Supplies,Binders,4.9100
3885,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Home Office,Furniture,Furnishings,63.9400
3886,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Consumer,Technology,Accessories,14.5900
3887,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Corporate,Technology,Phones,19.9500
3888,OFF-AR-10003770,Newell 340,Home Office,Office Supplies,Art,2.8800
3889,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Home Office,Office Supplies,Binders,5.3400
3890,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Consumer,Office Supplies,Binders,14.4500
3891,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Home Office,Office Supplies,Appliances,17.5200
3892,OFF-AR-10000634,Newell 320,Corporate,Office Supplies,Art,4.2800
3893,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Corporate,Furniture,Furnishings,63.9400
3894,OFF-PA-10003270,Xerox 1954,Home Office,Office Supplies,Paper,5.2800
3895,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Corporate,Technology,Phones,39.5500
3896,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,Consumer,Technology,Phones,66.9900
3897,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",Consumer,Office Supplies,Paper,7.2800
3898,TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Corporate,Technology,Machines,159.9900
3899,FUR-CH-10003396,Global Deluxe Steno Chair,Home Office,Furniture,Chairs,76.9800
3900,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Corporate,Technology,Accessories,39.9900
3901,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Corporate,Office Supplies,Paper,4.4100
3902,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Home Office,Technology,Accessories,129.9900
3903,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Consumer,Technology,Accessories,12.9900
3904,OFF-PA-10003022,Xerox 1992,Home Office,Office Supplies,Paper,5.9800
3905,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Consumer,Furniture,Furnishings,79.5200
3906,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Consumer,Office Supplies,Paper,5.9800
3907,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Home Office,Office Supplies,Appliances,60.9700
3908,OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Consumer,Office Supplies,Supplies,17.2400
3909,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Home Office,Technology,Phones,22.9900
3910,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Consumer,Technology,Accessories,33.9900
3911,OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Home Office,Office Supplies,Paper,6.5500
3912,OFF-SU-10001574,Acme Value Line Scissors,Corporate,Office Supplies,Supplies,3.6500
3913,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Corporate,Furniture,Tables,320.6400
3914,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Home Office,Technology,Accessories,14.5900
3915,OFF-SU-10000646,Premier Automatic Letter Opener,Consumer,Office Supplies,Supplies,240.3700
3916,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Consumer,Office Supplies,Art,5.8400
3917,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Corporate,Furniture,Furnishings,42.6500
3918,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Home Office,Office Supplies,Binders,1.8000
3919,FUR-CH-10004287,SAFCO Arco Folding Chair,Consumer,Furniture,Chairs,276.2000
3920,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Corporate,Office Supplies,Binders,122.9900
3921,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Corporate,Office Supplies,Storage,61.2400
3922,OFF-PA-10000682,Xerox 1924,Home Office,Office Supplies,Paper,5.7800
3923,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Consumer,Technology,Accessories,99.9900
3924,OFF-FA-10000624,OIC Binder Clips,Corporate,Office Supplies,Fasteners,3.5800
3925,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Consumer,Office Supplies,Binders,30.4000
3926,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Consumer,Office Supplies,Binders,34.5400
3927,OFF-PA-10004359,Multicolor Computer Printout Paper,Corporate,Office Supplies,Paper,104.8500
3928,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Consumer,Office Supplies,Binders,5.3800
3929,OFF-BI-10004308,Avery Legal 4-Ring Binder,Corporate,Office Supplies,Binders,20.9800
3930,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Corporate,Office Supplies,Envelopes,4.4800
3931,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Home Office,Technology,Accessories,99.9900
3932,TEC-CO-10002313,Canon PC1080F Personal Copier,Corporate,Technology,Copiers,599.9900
3933,OFF-FA-10000936,Acco Hot Clips Clips to Go,Consumer,Office Supplies,Fasteners,3.2900
3934,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Consumer,Office Supplies,Storage,43.5700
3935,OFF-ST-10002406,Pizazz Global Quick File,Consumer,Office Supplies,Storage,14.9700
3936,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Consumer,Office Supplies,Binders,5.3400
3937,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Consumer,Office Supplies,Supplies,9.9000
3938,OFF-BI-10001191,Canvas Sectional Post Binders,Corporate,Office Supplies,Binders,25.4600
3939,OFF-AR-10002375,Newell 351,Home Office,Office Supplies,Art,3.2800
3940,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Corporate,Technology,Accessories,15.9700
3941,OFF-PA-10001846,Xerox 1899,Consumer,Office Supplies,Paper,5.7800
3942,OFF-ST-10000617,Woodgrain Magazine Files by Perma,Consumer,Office Supplies,Storage,2.9800
3943,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Corporate,Office Supplies,Binders,20.6400
3944,OFF-EN-10001028,Staple envelope,Corporate,Office Supplies,Envelopes,11.9800
3945,OFF-ST-10000918,Crate-A-Files,Home Office,Office Supplies,Storage,10.9000
3946,TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Home Office,Technology,Phones,157.9900
3947,OFF-AR-10002255,Newell 346,Corporate,Office Supplies,Art,2.8800
3948,OFF-LA-10003121,Avery 506,Home Office,Office Supplies,Labels,4.1300
3949,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Corporate,Furniture,Furnishings,1.7400
3950,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Corporate,Office Supplies,Paper,8.3400
3951,OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Corporate,Office Supplies,Appliances,69.4800
3952,OFF-BI-10003707,Aluminum Screw Posts,Home Office,Office Supplies,Binders,15.2600
3953,TEC-PH-10002398,AT&T 1070 Corded Phone,Consumer,Technology,Phones,111.4900
3954,OFF-FA-10003495,Staples,Consumer,Office Supplies,Fasteners,6.0800
3955,OFF-BI-10001575,GBC Linen Binding Covers,Corporate,Office Supplies,Binders,30.9800
3956,TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Corporate,Technology,Accessories,34.9900
3957,OFF-BI-10004308,Avery Legal 4-Ring Binder,Home Office,Office Supplies,Binders,20.9800
3958,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,Corporate,Office Supplies,Storage,120.3300
3959,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Corporate,Technology,Copiers,299.9900
3960,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Consumer,Technology,Accessories,6.9900
3961,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Home Office,Office Supplies,Appliances,131.1200
3962,OFF-BI-10001679,GBC Instant Index System for Binding Systems,Home Office,Office Supplies,Binders,8.8800
3963,TEC-PH-10002624,Samsung Galaxy S4 Mini,Corporate,Technology,Phones,469.9900
3964,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,Home Office,Office Supplies,Appliances,22.9800
3965,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Consumer,Office Supplies,Envelopes,15.6700
3966,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Home Office,Technology,Phones,12.9900
3967,OFF-PA-10000483,Xerox 19,Home Office,Office Supplies,Paper,30.9800
3968,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Consumer,Office Supplies,Appliances,48.9200
3969,OFF-PA-10002036,Xerox 1930,Corporate,Office Supplies,Paper,6.4800
3970,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Consumer,Office Supplies,Appliances,180.9800
3971,OFF-BI-10000632,Satellite Sectional Post Binders,Home Office,Office Supplies,Binders,43.4100
3972,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Consumer,Office Supplies,Paper,55.4800
3973,OFF-AR-10001547,Newell 311,Consumer,Office Supplies,Art,2.2100
3974,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Consumer,Office Supplies,Binders,420.9800
3975,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Consumer,Technology,Phones,11.9600
3976,FUR-FU-10001546,Dana Swing-Arm Lamps,Corporate,Furniture,Furnishings,10.6800
3977,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Corporate,Office Supplies,Binders,30.4000
3978,OFF-PA-10003129,Tops White Computer Printout Paper,Corporate,Office Supplies,Paper,48.9100
3979,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Consumer,Furniture,Bookcases,120.9800
3980,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Corporate,Office Supplies,Appliances,8.3900
3981,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Consumer,Office Supplies,Appliances,17.5200
3982,TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Corporate,Technology,Machines,695.7000
3983,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Consumer,Furniture,Tables,424.2100
3984,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Consumer,Office Supplies,Binders,3.3600
3985,TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,Home Office,Technology,Accessories,40.9900
3986,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Home Office,Furniture,Furnishings,29.3400
3987,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Consumer,Office Supplies,Appliances,8.6200
3988,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Home Office,Office Supplies,Appliances,3.8900
3989,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Home Office,Office Supplies,Storage,80.9800
3990,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Corporate,Office Supplies,Art,6.7000
3991,OFF-PA-10004156,Xerox 188,Home Office,Office Supplies,Paper,11.3400
3992,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Corporate,Furniture,Furnishings,32.4800
3993,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Consumer,Technology,Accessories,49.7700
3994,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Corporate,Office Supplies,Binders,4.5700
3995,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Corporate,Furniture,Furnishings,19.9400
3996,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Home Office,Furniture,Chairs,284.9800
3997,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Corporate,Furniture,Chairs,60.8900
3998,OFF-ST-10002562,Staple magnet,Corporate,Office Supplies,Storage,9.3800
3999,FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Consumer,Furniture,Furnishings,8.5700
4000,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Consumer,Office Supplies,Storage,42.7600
4001,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Home Office,Furniture,Tables,170.9800
4002,OFF-AR-10000940,Newell 343,Home Office,Office Supplies,Art,2.9400
4003,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Consumer,Furniture,Chairs,150.8900
4004,OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Consumer,Office Supplies,Binders,5.3400
4005,OFF-PA-10000859,Unpadded Memo Slips,Consumer,Office Supplies,Paper,3.9800
4006,TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Home Office,Technology,Accessories,42.9900
4007,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Consumer,Office Supplies,Envelopes,15.2500
4008,OFF-PA-10001878,Xerox 1891,Home Office,Office Supplies,Paper,48.9100
4009,FUR-FU-10001940,Staple-based wall hangings,Corporate,Furniture,Furnishings,7.9600
4010,OFF-FA-10002975,Staples,Consumer,Office Supplies,Fasteners,3.7800
4011,FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Corporate,Furniture,Furnishings,3.9400
4012,OFF-AR-10003514,"4009 Highlighters by Sanford",Corporate,Office Supplies,Art,3.9800
4013,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Consumer,Office Supplies,Storage,98.7900
4014,OFF-LA-10000081,Avery 496,Home Office,Office Supplies,Labels,3.7500
4015,OFF-BI-10001294,Fellowes Binding Cases,Corporate,Office Supplies,Binders,11.7000
4016,OFF-PA-10004965,Xerox 1921,Consumer,Office Supplies,Paper,9.9900
4017,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Corporate,Office Supplies,Appliances,54.4800
4018,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Consumer,Technology,Accessories,15.9900
4019,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Consumer,Office Supplies,Art,3.2800
4020,FUR-CH-10004886,Bevis Steel Folding Chairs,Corporate,Furniture,Chairs,95.9500
4021,FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Home Office,Furniture,Furnishings,7.5900
4022,OFF-PA-10003971,Xerox 1965,Consumer,Office Supplies,Paper,5.9800
4023,OFF-PA-10000919,Xerox 1918,Corporate,Office Supplies,Paper,38.7600
4024,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Home Office,Furniture,Chairs,130.9800
4025,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Corporate,Office Supplies,Storage,5.9800
4026,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Home Office,Office Supplies,Binders,6.3800
4027,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Consumer,Technology,Accessories,20.7700
4028,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Consumer,Furniture,Furnishings,42.6500
4029,OFF-AR-10004062,Staples in misc. colors,Corporate,Office Supplies,Art,10.4800
4030,FUR-FU-10000550,Stacking Trays by OIC,Corporate,Furniture,Furnishings,4.9800
4031,OFF-PA-10004100,Xerox 216,Corporate,Office Supplies,Paper,6.4800
4032,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Home Office,Office Supplies,Binders,8.8500
4033,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Corporate,Office Supplies,Binders,6.3300
4034,TEC-PH-10001051,HTC One,Corporate,Technology,Phones,99.9900
4035,FUR-TA-10004767,Safco Drafting Table,Corporate,Furniture,Tables,70.9800
4036,TEC-PH-10004700,PowerGen Dual USB Car Charger,Home Office,Technology,Phones,9.9900
4037,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Corporate,Furniture,Tables,227.5500
4038,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Consumer,Office Supplies,Paper,6.5400
4039,OFF-PA-10003893,Xerox 1962,Home Office,Office Supplies,Paper,4.2800
4040,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Consumer,Office Supplies,Art,3.3800
4041,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Corporate,Furniture,Chairs,80.9800
4042,OFF-PA-10002365,Xerox 1967,Consumer,Office Supplies,Paper,6.4800
4043,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Corporate,Office Supplies,Binders,28.5300
4044,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Consumer,Office Supplies,Binders,4.1300
4045,OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Corporate,Office Supplies,Binders,5.9900
4046,TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Home Office,Technology,Accessories,29.9900
4047,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Home Office,Technology,Copiers,599.9900
4048,OFF-BI-10004967,Round Ring Binders,Corporate,Office Supplies,Binders,2.0800
4049,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Corporate,Office Supplies,Paper,7.9800
4050,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Home Office,Office Supplies,Binders,8.2300
4051,TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,Home Office,Technology,Phones,16.9500
4052,OFF-PA-10000176,Xerox 1887,Home Office,Office Supplies,Paper,18.9700
4053,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Home Office,Office Supplies,Appliances,289.5300
4054,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Consumer,Technology,Phones,49.9900
4055,OFF-AR-10001227,Newell 338,Home Office,Office Supplies,Art,2.9400
4056,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Consumer,Office Supplies,Envelopes,5.9800
4057,FUR-FU-10002501,Nu-Dell Executive Frame,Home Office,Furniture,Furnishings,12.6400
4058,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Consumer,Technology,Accessories,6.9900
4059,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Home Office,Office Supplies,Storage,31.9800
