"order_num","order_id","user_id","ship_id","geo_id","order_date","ship_date"
3873,US-2016-114377,787,3,614,2016-11-05,2016-11-05
3874,CA-2019-149181,416,1,145,2019-05-08,2019-05-12
3875,CA-2019-115602,75,1,497,2019-12-18,2019-12-24
3876,CA-2018-140438,489,2,497,2018-12-24,2018-12-27
3877,US-2019-123463,769,3,538,2019-12-23,2019-12-23
3878,CA-2019-168858,623,1,142,2019-11-19,2019-11-23
3879,CA-2019-131212,248,1,344,2019-12-05,2019-12-09
3880,CA-2018-141957,716,3,299,2018-07-21,2018-07-21
3881,CA-2017-142454,61,1,182,2017-08-15,2017-08-19
3882,CA-2017-157287,286,4,512,2017-12-22,2017-12-23
3883,CA-2016-159121,635,1,105,2016-07-26,2016-08-01
3884,CA-2017-101868,108,1,21,2017-06-09,2017-06-16
3885,CA-2019-133620,250,1,497,2019-11-13,2019-11-18
3886,CA-2016-103058,154,4,142,2016-07-23,2016-07-24
3887,CA-2016-138450,122,1,146,2016-10-18,2016-10-22
3888,CA-2017-113628,200,1,402,2017-11-12,2017-11-19
3889,CA-2018-114867,278,1,217,2018-12-23,2018-12-28
3890,US-2016-148194,545,4,296,2016-05-04,2016-05-07
3891,CA-2019-118724,524,2,514,2019-07-21,2019-07-25
3892,CA-2018-166625,119,4,319,2018-04-14,2018-04-17
3893,CA-2016-165568,153,1,296,2016-02-15,2016-02-19
3894,CA-2017-142993,451,1,491,2017-10-12,2017-10-17
3895,CA-2019-167871,428,1,439,2019-11-18,2019-11-23
3896,CA-2019-101210,341,2,494,2019-08-25,2019-08-28
3897,CA-2018-159212,158,1,438,2018-11-01,2018-11-05
3898,CA-2018-124100,193,1,497,2018-03-31,2018-04-06
3899,CA-2018-145177,149,1,12,2018-11-10,2018-11-14
3900,CA-2016-109043,432,4,151,2016-08-15,2016-08-17
3901,US-2016-130358,216,4,231,2016-06-23,2016-06-26
3902,CA-2019-129021,352,2,575,2019-08-23,2019-08-26
3903,CA-2017-128608,60,1,482,2017-01-12,2017-01-17
3904,CA-2017-159863,249,2,215,2017-09-04,2017-09-07
3905,CA-2019-124716,47,1,216,2019-03-27,2019-03-31
3906,US-2018-146570,543,1,354,2018-05-15,2018-05-20
3907,US-2018-132857,706,1,582,2018-12-11,2018-12-17
3908,CA-2017-165162,105,1,10,2017-05-14,2017-05-21
3909,US-2016-115189,423,2,217,2016-12-30,2017-01-03
3910,US-2017-156797,120,1,139,2017-08-11,2017-08-15
3911,CA-2018-114972,225,4,10,2018-11-03,2018-11-06
3912,CA-2019-100783,742,2,152,2019-09-04,2019-09-08
3913,CA-2019-147277,289,1,262,2019-10-20,2019-10-24
3914,CA-2016-127691,250,1,471,2016-07-22,2016-07-27
3915,US-2019-125808,426,2,10,2019-11-12,2019-11-15
3916,CA-2019-133095,339,3,85,2019-06-04,2019-06-04
3917,CA-2017-138674,227,4,129,2017-11-14,2017-11-17
3918,CA-2018-118570,244,1,217,2018-11-13,2018-11-17
3919,CA-2016-154837,383,2,10,2016-08-23,2016-08-27
3920,CA-2019-105487,667,1,106,2019-10-08,2019-10-14
3921,CA-2016-127012,499,1,296,2016-08-11,2016-08-15
3922,CA-2018-168774,86,1,83,2018-09-04,2018-09-09
3923,CA-2019-109393,790,2,10,2019-06-30,2019-07-02
3924,US-2017-130491,269,4,330,2017-02-08,2017-02-11
3925,CA-2017-169278,127,1,296,2017-05-21,2017-05-25
3926,CA-2019-133718,683,4,204,2019-07-23,2019-07-26
3927,CA-2018-164770,123,2,7,2018-12-02,2018-12-04
3928,CA-2019-141929,70,1,362,2019-09-04,2019-09-08
3929,CA-2019-136623,93,1,106,2019-07-11,2019-07-16
3930,CA-2019-163510,114,2,71,2019-12-25,2019-12-28
3931,CA-2019-112039,790,1,349,2019-03-25,2019-03-29
3932,CA-2019-127285,741,1,260,2019-10-30,2019-11-06
3933,CA-2016-103191,554,1,441,2016-09-22,2016-09-27
3934,CA-2017-144274,765,2,346,2017-11-23,2017-11-25
3935,CA-2016-162089,646,4,345,2016-03-30,2016-04-01
3936,CA-2019-113418,656,4,139,2019-10-01,2019-10-03
3937,CA-2018-146633,729,2,238,2018-11-15,2018-11-17
3938,CA-2016-101462,618,1,204,2016-04-20,2016-04-25
3939,CA-2017-108119,285,1,405,2017-11-01,2017-11-08
3940,US-2019-167920,583,2,156,2019-12-09,2019-12-12
3941,CA-2018-152408,608,1,139,2018-05-15,2018-05-21
3942,CA-2017-133585,663,4,408,2017-03-01,2017-03-04
3943,CA-2018-142335,610,1,218,2018-12-15,2018-12-19
3944,CA-2018-157000,174,1,302,2018-07-16,2018-07-22
3945,CA-2019-133067,123,1,512,2019-05-04,2019-05-10
3946,CA-2017-103072,81,2,218,2017-09-27,2017-09-30
3947,US-2019-141698,771,1,287,2019-04-15,2019-04-21
3948,CA-2017-149734,500,1,37,2017-09-03,2017-09-08
3949,CA-2018-163636,537,2,322,2018-12-05,2018-12-09
3950,CA-2016-124478,184,1,595,2016-08-08,2016-08-12
3951,US-2017-161347,18,1,475,2017-09-13,2017-09-19
3952,CA-2019-117324,589,1,269,2019-12-08,2019-12-13
3953,US-2017-140200,706,4,13,2017-07-26,2017-07-28
3954,CA-2018-103464,24,1,106,2018-11-18,2018-11-22
3955,CA-2017-167010,541,1,217,2017-04-05,2017-04-10
3956,US-2016-158057,284,1,54,2016-03-22,2016-03-26
3957,CA-2016-140662,766,4,538,2016-11-17,2016-11-19
3958,US-2017-163433,610,2,44,2017-04-18,2017-04-22
3959,US-2017-155369,24,1,239,2017-04-19,2017-04-25
3960,CA-2017-145828,584,4,530,2017-10-05,2017-10-07
3961,CA-2017-141810,434,1,349,2017-11-02,2017-11-07
3962,CA-2018-144911,565,4,236,2018-11-27,2018-11-30
3963,CA-2018-160717,460,1,315,2018-06-06,2018-06-11
3964,CA-2019-116225,773,1,497,2019-11-05,2019-11-09
3965,US-2016-122021,276,4,397,2016-10-15,2016-10-17
3966,CA-2016-130274,101,4,622,2016-05-03,2016-05-05
3967,CA-2016-167199,460,1,550,2016-01-06,2016-01-10
3968,CA-2016-127299,583,1,163,2016-09-19,2016-09-24
3969,CA-2018-165820,758,1,538,2018-09-26,2018-09-30
3970,CA-2016-169460,11,2,621,2016-04-19,2016-04-21
3971,CA-2018-117625,467,1,121,2018-05-10,2018-05-15
3972,CA-2018-140935,693,4,102,2018-11-10,2018-11-12
3973,CA-2016-125150,489,1,82,2016-05-16,2016-05-23
3974,CA-2019-113474,697,4,102,2019-03-30,2019-03-31
3975,CA-2016-111500,439,1,552,2016-08-17,2016-08-21
3976,CA-2019-109211,87,1,142,2019-04-04,2019-04-10
3977,CA-2017-123568,343,1,50,2017-11-08,2017-11-14
3978,US-2019-157896,655,3,497,2019-11-16,2019-11-16
3979,CA-2017-153038,383,1,572,2017-12-18,2017-12-25
3980,US-2017-147739,623,1,512,2017-12-25,2017-12-29
3981,CA-2018-163937,121,2,553,2018-01-10,2018-01-13
3982,CA-2019-114412,51,1,231,2019-04-15,2019-04-20
3983,CA-2016-158225,422,1,621,2016-09-22,2016-09-28
3984,CA-2019-151855,305,1,54,2019-05-27,2019-06-03
3985,CA-2019-161410,669,1,217,2019-06-26,2019-07-03
3986,CA-2019-108574,363,1,204,2019-10-07,2019-10-11
3987,CA-2016-101364,156,1,142,2016-12-22,2016-12-26
3988,CA-2016-113859,346,1,483,2016-09-13,2016-09-17
3989,US-2019-101840,407,1,471,2019-02-06,2019-02-12
3990,CA-2017-121776,532,1,561,2017-02-16,2017-02-21
3991,CA-2017-105347,302,1,362,2017-11-24,2017-11-28
3992,CA-2019-151484,785,4,475,2019-04-20,2019-04-23
3993,CA-2017-104129,204,1,594,2017-02-27,2017-03-02
3994,US-2018-155180,726,1,497,2018-01-22,2018-01-29
3995,CA-2017-108672,26,1,10,2017-09-10,2017-09-16
3996,CA-2017-116687,334,1,215,2017-05-02,2017-05-07
3997,CA-2016-126403,689,2,632,2016-09-09,2016-09-12
3998,CA-2017-153738,154,4,454,2017-09-20,2017-09-22
3999,CA-2018-162733,746,4,204,2018-05-11,2018-05-12
4000,CA-2018-105354,489,1,197,2018-12-02,2018-12-06
4001,CA-2018-147578,581,2,310,2018-04-22,2018-04-26
4002,US-2019-132381,777,4,217,2019-08-22,2019-08-24
4003,US-2019-135062,356,2,600,2019-08-31,2019-09-04
4004,CA-2018-164938,496,4,170,2018-02-11,2018-02-13
4005,CA-2019-142867,120,1,215,2019-03-17,2019-03-21
4006,US-2017-114839,765,1,7,2017-04-26,2017-04-30
4007,CA-2017-134082,549,1,318,2017-12-11,2017-12-17
4008,CA-2018-120859,785,4,416,2018-09-01,2018-09-04
4009,CA-2019-112865,269,1,512,2019-05-18,2019-05-22
4010,CA-2019-150504,18,1,567,2019-11-06,2019-11-12
4011,US-2018-148901,394,1,125,2018-05-14,2018-05-19
4012,CA-2018-165561,185,1,344,2018-11-24,2018-11-28
4013,US-2019-104955,215,1,471,2019-03-19,2019-03-24
4014,CA-2019-107265,192,1,197,2019-04-06,2019-04-12
4015,CA-2019-147760,430,4,54,2019-11-04,2019-11-05
4016,CA-2019-160423,87,1,163,2019-01-21,2019-01-26
4017,CA-2018-138037,236,1,538,2018-09-29,2018-10-03
4018,US-2019-111423,122,4,489,2019-08-17,2019-08-19
4019,CA-2018-115476,501,3,616,2018-03-17,2018-03-17
4020,CA-2019-100426,415,1,474,2019-06-04,2019-06-08
4021,CA-2019-160927,353,2,197,2019-01-29,2019-01-31
4022,CA-2019-107629,398,3,321,2019-12-14,2019-12-14
4023,US-2017-101511,518,2,299,2017-11-21,2017-11-23
4024,CA-2018-108882,718,1,216,2018-01-09,2018-01-15
4025,US-2018-152051,628,1,578,2018-06-25,2018-06-29
4026,CA-2017-122973,182,2,471,2017-07-18,2017-07-20
4027,CA-2018-150343,280,1,416,2018-08-16,2018-08-20
4028,CA-2019-109099,272,1,497,2019-10-06,2019-10-11
4029,CA-2019-115119,69,1,96,2019-10-26,2019-10-30
4030,CA-2017-162782,765,1,352,2017-02-21,2017-02-27
4031,CA-2019-127313,70,4,475,2019-12-01,2019-12-04
4032,US-2018-144211,187,1,66,2018-08-28,2018-09-02
4033,CA-2019-127705,562,1,566,2019-06-02,2019-06-06
4034,CA-2018-118913,485,1,238,2018-06-25,2018-06-29
4035,US-2017-113593,41,4,364,2017-04-18,2017-04-20
4036,CA-2018-106075,221,1,497,2018-09-18,2018-09-23
4037,CA-2019-150931,318,1,428,2019-01-06,2019-01-13
4038,CA-2019-132955,368,1,74,2019-06-24,2019-06-28
4039,CA-2017-129525,380,1,482,2017-11-15,2017-11-20
4040,CA-2018-101385,626,1,538,2018-09-25,2018-10-01
4041,CA-2018-155187,718,2,362,2018-09-24,2018-09-26
4042,CA-2016-156006,353,2,354,2016-04-30,2016-05-02
4043,CA-2018-129861,35,1,289,2018-06-17,2018-06-23
4044,CA-2019-155936,324,1,441,2019-06-22,2019-06-29
4045,CA-2019-125990,783,1,310,2019-10-19,2019-10-23
4046,CA-2019-133004,455,1,609,2019-08-31,2019-09-05
4047,CA-2018-110772,650,2,145,2018-11-20,2018-11-24
4048,CA-2019-129805,386,1,491,2019-12-28,2020-01-02
4049,CA-2018-134110,787,4,385,2018-11-17,2018-11-18
4050,US-2018-162026,518,3,82,2018-10-08,2018-10-08
4051,CA-2019-107132,189,1,497,2019-06-26,2019-06-30
4052,CA-2018-111416,529,1,139,2018-09-17,2018-09-22
4053,CA-2019-134152,86,1,491,2019-05-27,2019-05-31
4054,CA-2017-157959,487,4,561,2017-02-03,2017-02-04
4055,CA-2017-111325,717,4,503,2017-02-27,2017-02-28
4056,US-2018-127425,379,1,139,2018-08-26,2018-08-31
4057,CA-2019-114370,710,2,322,2019-03-14,2019-03-17
4058,US-2019-110576,652,1,475,2019-11-28,2019-12-02
4059,CA-2019-141425,524,2,145,2019-11-02,2019-11-06
4060,CA-2017-140557,230,1,497,2017-09-07,2017-09-11
4061,CA-2017-149517,605,1,386,2017-09-19,2017-09-23
4062,CA-2019-124597,745,1,365,2019-04-30,2019-05-05
4063,CA-2018-162110,20,1,132,2018-07-18,2018-07-22
4064,US-2017-147662,145,1,262,2017-02-14,2017-02-19
4065,CA-2019-152142,447,1,416,2019-11-14,2019-11-19
4066,CA-2017-151043,449,1,217,2017-11-14,2017-11-20
4067,CA-2017-145457,92,2,159,2017-03-24,2017-03-27
4068,CA-2019-165029,523,1,565,2019-11-26,2019-11-30
4069,US-2018-148334,705,1,287,2018-08-22,2018-08-26
4070,CA-2019-118892,74,2,146,2019-08-17,2019-08-22
4071,CA-2016-100090,289,1,310,2016-07-08,2016-07-12
4072,CA-2017-131072,535,3,296,2017-11-05,2017-11-05
4073,CA-2018-154060,410,1,54,2018-05-02,2018-05-08
4074,CA-2018-169971,780,1,287,2018-09-04,2018-09-09
4075,CA-2018-149272,123,1,583,2018-03-15,2018-03-19
4076,CA-2016-151001,413,4,211,2016-04-05,2016-04-07
4077,CA-2018-134222,650,3,205,2018-07-10,2018-07-11
4078,US-2016-137869,389,1,450,2016-03-28,2016-04-02
4079,CA-2016-138296,37,1,335,2016-12-05,2016-12-12
4080,CA-2019-156391,167,4,196,2019-09-26,2019-09-28
4081,US-2019-153255,324,2,514,2019-09-03,2019-09-07
4082,CA-2018-140571,220,1,354,2018-03-15,2018-03-19
4083,CA-2017-119508,116,1,347,2017-12-04,2017-12-09
4084,CA-2018-162383,416,1,588,2018-09-05,2018-09-11
4085,CA-2018-161816,371,4,311,2018-04-28,2018-05-01
4086,CA-2016-169803,189,1,260,2016-04-06,2016-04-12
4087,CA-2018-125164,417,1,142,2018-11-10,2018-11-14
4088,CA-2018-126613,548,1,13,2018-07-10,2018-07-16
4089,CA-2017-149300,269,4,383,2017-11-22,2017-11-23
4090,CA-2018-160598,756,4,456,2018-08-26,2018-08-28
4091,CA-2017-106187,168,1,444,2017-06-23,2017-06-29
4092,CA-2018-143441,68,3,180,2018-11-05,2018-11-05
4093,CA-2019-148810,379,1,280,2019-06-26,2019-07-01
4094,CA-2019-117513,717,1,362,2019-03-03,2019-03-08
4095,CA-2016-168984,444,1,446,2016-11-26,2016-12-02
4096,CA-2016-135755,41,1,232,2016-05-03,2016-05-10
4097,CA-2017-116841,463,1,129,2017-04-14,2017-04-18
4098,CA-2017-164336,19,1,512,2017-07-05,2017-07-10
4099,CA-2018-136812,442,1,102,2018-11-18,2018-11-23
4100,CA-2017-168760,272,2,238,2017-09-22,2017-09-26
4101,CA-2017-129217,318,3,195,2017-05-10,2017-05-10
4102,CA-2019-115322,254,2,471,2019-05-11,2019-05-16
4103,CA-2018-144792,361,1,418,2018-04-30,2018-05-04
4104,CA-2019-147564,257,1,142,2019-10-02,2019-10-06
4105,CA-2018-151169,123,1,616,2018-10-21,2018-10-26
4106,US-2018-139486,310,4,10,2018-05-21,2018-05-23
4107,CA-2019-161823,224,1,310,2019-09-03,2019-09-08
4108,CA-2018-159912,570,1,475,2018-08-29,2018-09-03
4109,CA-2017-107083,471,1,64,2017-11-21,2017-11-27
4110,CA-2019-163692,777,4,132,2019-09-07,2019-09-09
4111,CA-2018-100587,167,1,471,2018-12-10,2018-12-14
4112,CA-2016-103744,671,1,220,2016-02-23,2016-02-27
4113,CA-2019-132262,657,4,491,2019-09-21,2019-09-23
4114,CA-2019-163335,80,4,153,2019-09-24,2019-09-27
4115,CA-2017-112319,326,1,362,2017-08-31,2017-09-05
4116,US-2018-149790,724,1,215,2018-09-26,2018-10-01
4117,CA-2019-145037,160,2,32,2019-09-02,2019-09-07
4118,CA-2017-167745,570,1,238,2017-09-18,2017-09-23
4119,CA-2019-117702,89,1,319,2019-11-28,2019-12-04
4120,CA-2016-109680,380,4,369,2016-10-06,2016-10-09
4121,CA-2018-166653,252,2,397,2018-09-22,2018-09-24
4122,CA-2016-133305,325,1,142,2016-07-11,2016-07-15
4123,CA-2018-165827,15,1,280,2018-11-04,2018-11-09
4124,CA-2018-127208,561,4,206,2018-06-12,2018-06-15
4125,CA-2016-125997,19,4,142,2016-09-20,2016-09-23
4126,US-2019-160143,551,1,362,2019-03-31,2019-04-07
4127,US-2019-123862,564,2,373,2019-01-07,2019-01-09
4128,CA-2019-145737,248,1,242,2019-09-15,2019-09-20
4129,CA-2019-105991,358,4,92,2019-05-05,2019-05-06
4130,CA-2017-135727,761,2,132,2017-05-11,2017-05-16
4131,CA-2016-109897,405,1,310,2016-08-12,2016-08-16
4132,CA-2018-102134,407,1,361,2018-03-14,2018-03-19
4133,CA-2016-124807,132,2,121,2016-07-12,2016-07-15
4134,CA-2019-124401,91,1,230,2019-09-07,2019-09-12
4135,CA-2019-128265,504,2,142,2019-11-17,2019-11-22
4136,CA-2016-141355,1,1,190,2016-09-25,2016-09-30
4137,CA-2019-136364,325,2,512,2019-07-13,2019-07-17
4138,US-2018-158288,497,2,475,2018-11-26,2018-11-28
4139,CA-2017-112767,183,1,129,2017-08-02,2017-08-06
4140,CA-2016-154669,353,2,520,2016-08-08,2016-08-11
4141,CA-2017-157805,475,1,258,2017-08-31,2017-09-04
4142,CA-2019-144820,648,2,549,2019-10-03,2019-10-07
4143,CA-2016-156314,251,4,214,2016-12-24,2016-12-26
4144,CA-2019-159954,514,1,565,2019-09-10,2019-09-14
4145,US-2016-124625,557,1,541,2016-11-03,2016-11-07
4146,CA-2018-117681,222,1,362,2018-04-09,2018-04-14
4147,US-2019-152569,140,1,441,2019-05-15,2019-05-20
4148,CA-2016-123323,556,1,416,2016-11-07,2016-11-12
4149,CA-2017-130890,684,1,362,2017-11-02,2017-11-06
4150,CA-2018-135594,138,2,195,2018-06-30,2018-07-03
4151,CA-2018-107790,193,1,287,2018-11-20,2018-11-24
4152,US-2019-100482,267,1,588,2019-04-11,2019-04-15
4153,CA-2016-105984,123,3,145,2016-11-24,2016-11-24
4154,CA-2018-152765,509,4,7,2018-06-15,2018-06-18
4155,US-2018-105578,205,1,276,2018-05-30,2018-06-04
4156,US-2016-120175,723,1,509,2016-11-28,2016-12-03
4157,US-2018-105452,1,1,549,2018-07-28,2018-08-01
4158,CA-2019-100825,695,1,82,2019-09-09,2019-09-14
4159,CA-2016-156601,26,1,373,2016-09-19,2016-09-24
4160,US-2017-122140,54,1,567,2017-04-02,2017-04-07
4161,CA-2017-136798,579,1,127,2017-05-08,2017-05-12
4162,CA-2017-150875,25,1,559,2017-11-16,2017-11-20
4163,CA-2016-136742,329,1,96,2016-04-06,2016-04-10
4164,CA-2016-131926,242,2,309,2016-06-01,2016-06-06
4165,US-2019-139647,34,4,132,2019-05-11,2019-05-13
4166,CA-2018-101189,722,1,238,2018-02-04,2018-02-09
4167,CA-2018-164511,75,1,471,2018-11-19,2018-11-24
4168,CA-2018-126732,186,1,82,2018-09-02,2018-09-06
4169,CA-2016-167724,144,1,319,2016-04-13,2016-04-18
4170,CA-2017-130855,152,1,139,2017-12-29,2018-01-05
4171,CA-2018-141887,646,1,145,2018-01-11,2018-01-15
4172,CA-2017-106362,490,1,461,2017-12-11,2017-12-15
4173,CA-2016-163034,183,1,121,2016-11-24,2016-11-28
4174,CA-2018-140207,494,1,621,2018-11-05,2018-11-10
4175,CA-2019-157469,204,1,522,2019-12-02,2019-12-07
4176,CA-2016-139857,256,1,258,2016-02-02,2016-02-06
4177,CA-2019-158106,111,1,478,2019-06-04,2019-06-10
4178,CA-2019-128370,630,3,362,2019-09-10,2019-09-10
4179,US-2016-131870,11,4,588,2016-09-09,2016-09-11
4180,CA-2018-104969,408,1,461,2018-04-08,2018-04-14
4181,US-2018-151827,370,2,146,2018-03-31,2018-04-02
4182,CA-2019-143686,182,3,481,2019-05-14,2019-05-14
4183,CA-2018-139934,478,4,416,2018-12-18,2018-12-20
4184,CA-2016-103527,669,2,441,2016-09-09,2016-09-14
4185,US-2019-147886,333,4,168,2019-03-28,2019-03-31
4186,CA-2017-154340,435,4,481,2017-11-29,2017-11-30
4187,US-2019-158218,784,2,287,2019-05-12,2019-05-15
4188,CA-2017-132633,519,2,519,2017-02-03,2017-02-05
4189,CA-2016-130729,548,1,62,2016-10-24,2016-10-29
4190,CA-2019-139948,143,1,363,2019-07-17,2019-07-22
4191,CA-2018-124681,773,2,311,2018-07-18,2018-07-23
4192,US-2019-127341,495,1,441,2019-01-29,2019-02-02
4193,CA-2019-163321,611,2,576,2019-08-07,2019-08-11
4194,CA-2017-139248,715,1,10,2017-07-25,2017-07-30
4195,CA-2018-142895,530,1,231,2018-07-21,2018-07-26
4196,CA-2017-122287,580,1,286,2017-06-18,2017-06-23
4197,CA-2019-139913,500,1,289,2019-10-23,2019-10-29
4198,CA-2019-145660,563,4,116,2019-12-01,2019-12-03
4199,CA-2019-155985,7,4,310,2019-03-23,2019-03-25
4200,CA-2019-145772,164,1,82,2019-06-03,2019-06-07
4201,CA-2019-168900,159,1,12,2019-05-04,2019-05-09
4202,CA-2016-127488,412,2,275,2016-09-22,2016-09-24
4203,CA-2016-145926,646,1,442,2016-11-17,2016-11-21
4204,CA-2019-152660,655,1,121,2019-12-04,2019-12-09
4205,CA-2018-123274,754,1,139,2018-02-19,2018-02-24
4206,CA-2017-142377,21,1,466,2017-12-04,2017-12-09
4207,CA-2017-104493,289,1,106,2017-10-02,2017-10-08
4208,CA-2018-114209,647,1,348,2018-05-21,2018-05-26
4209,CA-2019-165491,81,1,260,2019-03-20,2019-03-24
4210,CA-2018-135965,23,4,139,2018-09-22,2018-09-25
4211,CA-2017-168564,608,3,538,2017-08-08,2017-08-08
4212,US-2019-118941,471,3,352,2019-08-12,2019-08-12
4213,CA-2019-123372,757,1,139,2019-11-28,2019-12-02
4214,CA-2016-131002,569,2,170,2016-09-07,2016-09-12
4215,CA-2017-137974,77,4,624,2017-04-16,2017-04-18
4216,CA-2017-108532,177,1,601,2017-08-29,2017-09-02
4217,CA-2016-152100,504,1,86,2016-05-11,2016-05-16
4218,CA-2016-103702,782,1,545,2016-09-12,2016-09-17
4219,CA-2017-147011,286,1,21,2017-06-18,2017-06-22
4220,CA-2018-109400,277,1,162,2018-05-02,2018-05-06
4221,CA-2019-148320,581,1,538,2019-11-03,2019-11-08
4222,CA-2017-142027,436,1,373,2017-04-09,2017-04-14
4223,CA-2016-148285,493,1,600,2016-10-27,2016-11-01
4224,CA-2019-126662,562,1,82,2019-07-17,2019-07-21
4225,CA-2019-155642,502,1,441,2019-05-18,2019-05-22
4226,US-2017-125374,271,1,215,2017-03-23,2017-03-29
4227,CA-2019-111647,532,1,58,2019-07-03,2019-07-07
4228,CA-2017-105361,719,1,471,2017-03-29,2017-04-04
4229,CA-2016-137351,419,1,296,2016-09-30,2016-10-04
4230,CA-2019-117653,234,1,322,2019-10-19,2019-10-23
4231,CA-2016-148425,168,1,351,2016-11-30,2016-12-04
4232,CA-2019-161956,379,2,226,2019-08-27,2019-08-29
4233,US-2019-114034,625,1,62,2019-01-03,2019-01-08
4234,US-2016-128685,544,4,561,2016-04-04,2016-04-05
4235,CA-2018-123540,574,2,39,2018-04-02,2018-04-06
4236,CA-2018-108868,227,1,348,2018-09-08,2018-09-12
4237,CA-2018-145905,452,1,623,2018-09-18,2018-09-23
4238,US-2018-150147,237,2,146,2018-04-25,2018-04-29
4239,CA-2019-126788,755,4,465,2019-06-05,2019-06-06
4240,CA-2017-104052,508,4,524,2017-03-01,2017-03-02
4241,CA-2019-168739,747,1,215,2019-05-29,2019-06-05
4242,CA-2019-123638,680,1,489,2019-06-27,2019-07-04
4243,CA-2016-146703,345,2,562,2016-10-20,2016-10-25
4244,CA-2018-140046,43,1,10,2018-07-28,2018-08-03
4245,CA-2017-130848,757,3,233,2017-10-25,2017-10-25
4246,CA-2016-119172,707,1,121,2016-05-11,2016-05-15
4247,CA-2016-157546,58,4,310,2016-07-20,2016-07-22
4248,CA-2019-152226,179,1,530,2019-05-12,2019-05-16
4249,CA-2018-108224,616,3,205,2018-05-14,2018-05-14
4250,CA-2019-123778,414,1,310,2019-09-23,2019-09-30
4251,CA-2018-127369,398,4,632,2018-06-06,2018-06-07
4252,CA-2018-132017,676,4,287,2018-09-26,2018-09-27
4253,CA-2017-155586,173,2,395,2017-12-12,2017-12-16
4254,US-2019-148866,516,1,142,2019-09-19,2019-09-24
4255,CA-2019-130043,471,1,408,2019-09-15,2019-09-19
4256,CA-2017-161998,355,1,363,2017-05-01,2017-05-05
4257,US-2018-167339,593,2,258,2018-01-21,2018-01-23
4258,CA-2019-154137,317,1,497,2019-11-11,2019-11-17
4259,CA-2019-135860,477,1,290,2019-12-01,2019-12-07
4260,CA-2019-100902,495,1,163,2019-11-17,2019-11-21
4261,CA-2016-146990,721,4,471,2016-11-07,2016-11-08
4262,CA-2016-119032,377,1,139,2016-11-27,2016-12-03
4263,CA-2019-137631,117,1,523,2019-04-28,2019-05-02
4264,CA-2019-155607,247,1,497,2019-11-26,2019-11-30
4265,CA-2019-143434,460,1,290,2019-11-18,2019-11-24
4266,CA-2019-145275,572,1,206,2019-04-02,2019-04-06
4267,CA-2019-160416,643,2,232,2019-11-13,2019-11-18
4268,CA-2018-131205,8,1,61,2018-09-04,2018-09-08
4269,CA-2019-138149,653,4,238,2019-06-29,2019-06-30
4270,CA-2017-129042,602,1,319,2017-12-12,2017-12-17
4271,US-2016-169390,667,2,471,2016-02-07,2016-02-10
4272,CA-2019-155376,83,1,223,2019-12-22,2019-12-27
4273,CA-2018-152471,63,3,125,2018-07-08,2018-07-08
4274,CA-2016-149643,475,1,372,2016-11-16,2016-11-20
4275,CA-2018-169334,385,2,494,2018-10-21,2018-10-24
4276,CA-2019-144680,189,4,149,2019-03-31,2019-04-02
4277,CA-2018-127761,301,1,497,2018-11-10,2018-11-14
4278,CA-2018-166275,203,3,538,2018-10-24,2018-10-24
4279,CA-2016-106264,495,1,463,2016-12-26,2016-12-30
4280,CA-2019-139080,667,1,491,2019-01-23,2019-01-28
4281,US-2018-155173,483,1,475,2018-03-06,2018-03-10
4282,CA-2016-158064,548,1,561,2016-04-21,2016-04-25
4283,CA-2016-120278,412,1,48,2016-11-07,2016-11-12
4284,CA-2019-152485,378,1,524,2019-09-04,2019-09-08
4285,CA-2019-131828,527,2,296,2019-02-11,2019-02-13
4286,CA-2016-110352,303,1,7,2016-11-23,2016-11-29
4287,CA-2018-116561,228,1,621,2018-09-11,2018-09-17
4288,CA-2016-134621,318,1,47,2016-12-21,2016-12-28
4289,CA-2018-137050,604,2,497,2018-07-14,2018-07-18
4290,CA-2016-157882,32,2,82,2016-10-03,2016-10-08
4291,CA-2017-110016,717,1,598,2017-11-29,2017-12-04
4292,CA-2019-123246,673,2,258,2019-10-17,2019-10-19
4293,CA-2018-105585,332,4,621,2018-08-26,2018-08-27
4294,CA-2017-111206,332,1,106,2017-07-18,2017-07-22
4295,CA-2019-121741,99,3,70,2019-12-26,2019-12-26
4296,CA-2017-150441,70,2,509,2017-08-13,2017-08-17
4297,CA-2017-113215,92,1,496,2017-09-03,2017-09-08
4298,CA-2017-168004,574,2,25,2017-10-04,2017-10-09
4299,US-2016-150434,365,1,338,2016-07-19,2016-07-24
4300,US-2017-160563,258,1,538,2017-10-20,2017-10-24
4301,CA-2018-140564,399,2,297,2018-12-05,2018-12-10
4302,CA-2019-132290,416,1,311,2019-03-10,2019-03-14
4303,CA-2016-100678,703,1,215,2016-04-18,2016-04-22
4304,CA-2016-159709,409,1,155,2016-05-10,2016-05-15
4305,CA-2018-103730,633,4,346,2018-06-12,2018-06-15
4306,US-2018-139388,233,4,513,2018-11-07,2018-11-09
4307,CA-2019-119564,331,1,260,2019-12-15,2019-12-20
4308,CA-2019-101805,417,1,296,2019-12-01,2019-12-06
4309,CA-2016-109491,246,1,509,2016-02-20,2016-02-26
4310,US-2018-102239,447,4,342,2018-05-05,2018-05-06
