"item_id","discount_id","order_num","prod_id","quantity","sales","profit"
8027,9,3967,3639,9,2573.8200,746.4078000000000000
8028,5,3968,2018,3,2624.9850,-944.9946000000000000
8029,4,3968,695,6,67.3440,7.5761999999999900
8030,9,3969,2609,2,12.9600,6.2208000000000000
8031,9,3970,1855,3,76.1400,26.6490000000000000
8032,4,3971,3256,2,7.0720,2.3868000000000000
8033,9,3972,34,2,341.9600,54.7136000000000000
8034,9,3972,3287,2,221.9800,62.1544000000000000
8035,4,3973,450,5,232.8800,17.4660000000000000
8036,9,3974,14,2,325.8600,149.8956000000000000
8037,9,3975,1981,4,339.9600,122.3856000000000000
8038,9,3975,690,7,12.6700,4.5612000000000000
8039,9,3975,2131,4,17.9600,8.2616000000000000
8040,9,3975,611,5,114.2000,52.5320000000000000
8041,9,3976,3121,1,16.9800,8.4900000000000000
8042,4,3977,2913,5,91.6800,28.6500000000000000
8043,9,3977,2872,3,66.6900,22.0077000000000000
8044,9,3977,1614,3,92.9400,41.8230000000000000
8045,9,3977,2568,3,5.0400,0.2016000000000000
8046,9,3978,2489,3,146.8200,73.4100000000000000
8047,4,3979,1627,5,20.3200,3.5560000000000000
8048,4,3979,1271,8,18.4320,5.9904000000000000
8049,4,3979,3448,8,55.9360,18.8784000000000000
8050,4,3980,3798,4,547.1360,-68.3920000000001000
8051,9,3981,3695,5,24.8500,7.7035000000000000
8052,4,3982,4042,3,15.5520,5.4432000000000000
8053,9,3983,1509,2,40.6800,0.4067999999999970
8054,9,3983,448,5,169.4500,42.3625000000000000
8055,10,3984,2279,5,12.0600,-10.0500000000000000
8056,4,3984,1813,3,27.1920,0.3398999999999970
8057,12,3985,3110,14,545.9160,72.7888000000000000
8058,12,3985,8,3,358.2000,41.7900000000000000
8059,4,3986,3337,10,79.9200,26.9730000000000000
8060,4,3986,760,7,128.7440,-28.9674000000000000
8061,9,3986,3464,9,1115.9100,200.8638000000000000
8062,4,3987,3008,13,296.7120,100.1403000000000000
8063,1,3988,1925,6,340.1160,-9.7175999999999800
8064,4,3989,930,4,46.2400,15.6060000000000000
8065,9,3989,642,6,227.4600,65.9634000000000000
8066,9,3990,2711,7,87.7100,41.2237000000000000
8067,9,3990,2209,3,36.8400,17.3148000000000000
8068,9,3991,180,5,14.7000,6.6150000000000000
8069,9,3991,326,9,368.9100,180.7659000000000000
8070,4,3992,709,3,42.4080,9.5418000000000000
8071,4,3992,1498,1,332.7040,33.2704000000000000
8072,4,3992,2953,3,51.3360,5.7753000000000000
8073,4,3992,2468,2,51.9680,10.3936000000000000
8074,1,3993,1297,7,493.9200,-28.2240000000000000
8075,9,3993,2303,2,105.9800,1.0598000000000000
8076,4,3994,944,4,26.3360,9.2176000000000000
8077,9,3995,1343,6,106.6800,33.0708000000000000
8078,4,3996,1469,3,158.3760,13.8579000000000000
8079,4,3996,1710,3,8.8560,2.9889000000000000
8080,9,3997,1609,5,1325.8500,238.6530000000000000
8081,9,3997,1921,2,26.2000,12.8380000000000000
8082,9,3997,3761,6,785.8800,212.1876000000000000
8083,9,3997,2852,3,166.4400,79.8912000000000000
8084,9,3998,635,6,37.6800,16.9560000000000000
8085,9,3999,2783,1,5.9800,2.6910000000000000
8086,9,4000,2410,8,115.8400,54.4448000000000000
8087,9,4001,3219,3,31.5600,10.4148000000000000
8088,12,4002,4117,2,314.5320,-83.8752000000000000
8089,4,4003,196,7,229.5440,83.2097000000000000
8090,9,4004,3599,7,69.9300,0.6992999999999990
8091,4,4005,1005,3,10.2720,3.2100000000000000
8092,3,4005,4119,6,13.7760,-22.0416000000000000
8093,1,4006,1729,2,408.4220,-5.8346000000000200
8094,4,4007,1133,4,110.5280,38.6848000000000000
8095,9,4008,2851,2,21.8800,10.9400000000000000
8096,4,4009,293,3,36.0480,-0.9012000000000010
8097,4,4010,2327,2,18.1600,1.8160000000000000
8098,10,4011,2780,8,13.3920,-9.8208000000000000
8099,10,4011,252,2,10.3800,-7.6120000000000000
8100,4,4011,2695,2,4.7680,0.4172000000000000
8101,4,4011,3691,5,43.6000,4.3600000000000000
8102,4,4011,2925,3,30.1920,8.3028000000000000
8103,4,4011,75,6,31.1040,10.8864000000000000
8104,10,4011,347,3,57.5820,-44.1462000000000000
8105,9,4012,1143,3,25.3500,7.6050000000000000
8106,9,4013,3948,7,28.9100,13.2986000000000000
8107,9,4014,971,3,106.3200,49.9704000000000000
8108,4,4015,1765,5,1359.9600,118.9965000000000000
8109,12,4015,3131,3,523.7640,-192.0468000000000000
8110,10,4016,3468,7,35.7840,-28.6272000000000000
8111,4,4016,1123,7,348.2080,30.4682000000000000
8112,4,4017,3740,5,27.2400,9.5340000000000000
8113,11,4018,225,2,462.5640,97.6524000000000000
8114,4,4018,2982,5,895.9200,302.3730000000000000
8115,9,4019,546,2,32.5400,15.9446000000000000
8116,9,4019,3110,2,129.9800,62.3904000000000000
8117,9,4020,884,2,12.4800,5.6160000000000000
8118,9,4021,3695,3,14.9100,4.6221000000000000
8119,9,4021,2031,1,13.4800,3.5048000000000000
8120,9,4021,902,5,94.8500,45.5280000000000000
8121,9,4021,295,2,12.9600,6.2208000000000000
8122,4,4022,2499,6,95.2320,24.9984000000000000
8123,4,4022,3648,3,39.2640,-4.9080000000000000
8124,8,4022,1700,3,56.3280,-26.7558000000000000
8125,8,4022,3509,6,266.3520,-292.9872000000000000
8126,4,4023,1532,5,15.8800,-3.7715000000000000
8127,1,4023,647,7,396.8020,-11.3371999999999000
8128,4,4024,3,9,377.9280,141.7230000000000000
8129,9,4024,455,5,349.9500,118.9830000000000000
8130,4,4025,1674,6,254.3520,-50.8704000000000000
8131,10,4025,412,4,38.0880,-27.9312000000000000
8132,1,4025,2174,3,422.0580,-18.0882000000000000
8133,9,4026,3672,1,7.3800,2.1402000000000000
8134,9,4026,3116,1,135.9900,36.7173000000000000
8135,4,4026,3649,2,3.3280,1.2064000000000000
8136,9,4027,4086,3,10.8600,5.1042000000000000
8137,9,4028,1340,1,40.9900,20.0851000000000000
8138,10,4029,1256,7,81.4380,-65.1504000000000000
8139,12,4029,4116,1,61.5420,-13.3341000000000000
8140,9,4030,2048,2,2541.9800,1270.9900000000000000
8141,4,4031,2259,5,79.1200,13.8460000000000000
8142,4,4031,122,3,37.3920,2.3370000000000000
8143,4,4032,1724,3,108.5760,8.1432000000000000
8144,4,4032,136,3,15.4800,5.6115000000000000
8145,4,4033,3127,2,27.4400,2.4010000000000000
8146,12,4033,354,1,2.9700,-0.6435000000000000
8147,9,4034,2618,3,60.8100,17.0268000000000000
8148,9,4035,482,3,115.4400,30.0144000000000000
8149,4,4036,3037,1,4.6160,1.7310000000000000
8150,9,4037,3800,7,33.7400,15.5204000000000000
8151,9,4038,3547,3,102.9300,48.3771000000000000
8152,10,4039,265,13,166.9200,-116.8440000000000000
8153,9,4040,861,4,16.5600,6.9552000000000000
8154,9,4041,3950,5,41.7000,20.8500000000000000
8155,9,4041,3028,2,41.9600,2.9372000000000000
8156,9,4042,979,3,47.7900,16.2486000000000000
8157,12,4043,1493,3,376.8660,-213.5574000000000000
8158,3,4044,586,3,3.0360,-5.0094000000000000
8159,4,4045,3229,3,39.6240,13.8684000000000000
8160,9,4046,3500,9,638.7300,166.0698000000000000
8161,5,4047,500,3,86.9700,-48.7032000000000000
8162,4,4047,1572,2,255.9840,54.3966000000000000
8163,4,4047,2677,8,18.4960,6.2424000000000000
8164,4,4047,3555,7,19.0960,6.6836000000000000
8165,9,4048,1575,2,7.4000,3.0340000000000000
8166,4,4049,882,4,15.2320,5.5216000000000000
8167,4,4049,1046,3,67.1760,6.7176000000000000
8168,9,4050,259,2,61.9600,27.8820000000000000
8169,9,4051,2613,3,68.5200,31.5192000000000000
8170,9,4051,2016,4,713.8800,214.1640000000000000
8171,9,4051,910,5,28.4000,8.2360000000000000
8172,4,4051,3098,2,102.3680,37.1084000000000000
8173,4,4052,3423,5,232.4000,78.4350000000000000
8174,9,4053,4029,3,31.4400,7.8600000000000000
8175,9,4053,1783,6,98.1600,9.8160000000000000
8176,9,4054,353,4,136.9200,41.0760000000000000
8177,4,4055,4299,6,16.0320,2.2044000000000000
8178,10,4055,2452,3,4.4190,-3.3879000000000000
8179,9,4056,2038,5,249.9500,87.4825000000000000
8180,9,4056,1250,6,33.0000,8.2500000000000000
8181,4,4057,2158,2,49.6160,4.9616000000000000
8182,4,4058,985,6,25.3440,7.9200000000000000
8183,4,4058,1136,3,15.5520,5.4432000000000000
8184,12,4058,1195,12,2065.3200,-619.5960000000000000
8185,4,4058,3170,6,1007.2320,75.5424000000000000
8186,4,4058,3292,7,516.4880,-12.9122000000000000
8187,4,4059,3597,2,384.5920,-81.7258000000000000
8188,9,4060,2189,7,559.9300,167.9790000000000000
8189,9,4061,1547,3,60.8400,19.4688000000000000
8190,4,4062,457,3,11.9520,3.8844000000000000
8191,4,4062,305,3,15.5280,4.8525000000000000
8192,4,4062,2629,2,4.6080,1.6704000000000000
8193,4,4063,2205,1,55.9920,3.4995000000000000
8194,4,4064,2371,3,71.9760,0.8996999999999960
8195,4,4064,2103,3,14.3520,0.8970000000000000
8196,10,4064,2649,2,2.2860,-1.6764000000000000
8197,12,4064,1793,3,323.9820,-80.9955000000000000
8198,10,4064,2100,2,14.9520,-11.9616000000000000
8199,4,4065,2174,2,321.5680,28.1372000000000000
8200,4,4066,4046,2,47.9840,-1.1996000000000000
8201,9,4067,603,5,46.9000,13.1320000000000000
8202,9,4068,1987,3,12.8400,3.7236000000000000
8203,3,4069,2579,2,4.3120,-6.8992000000000000
8204,1,4070,3797,9,4416.1740,-630.8820000000000000
8205,4,4071,1054,6,196.7040,68.8464000000000000
8206,4,4071,1493,3,502.4880,-87.9354000000000000
8207,4,4072,3308,3,98.3520,35.6526000000000000
8208,4,4073,931,9,187.0560,11.6910000000000000
8209,4,4074,3526,3,62.3760,7.0173000000000000
8210,4,4074,3879,1,3.9120,1.0269000000000000
8211,3,4075,1214,7,22.3860,-35.8176000000000000
8212,1,4075,3329,5,528.4300,-143.4310000000000000
8213,4,4076,3552,4,52.0960,3.9072000000000000
8214,4,4076,3439,4,49.6320,3.7224000000000000
8215,10,4077,2537,6,44.8560,-35.8848000000000000
8216,9,4078,3043,4,1184.7200,106.6248000000000000
8217,9,4078,345,3,6.1200,2.8764000000000000
8218,9,4079,2566,2,24.5600,6.8768000000000000
8219,4,4080,2479,1,2.2240,0.5560000000000000
8220,2,4081,1649,2,239.6660,14.0980000000000000
8221,9,4082,3125,2,45.6800,21.0128000000000000
8222,9,4082,3125,14,319.7600,147.0896000000000000
8223,9,4083,289,6,25.0800,9.0288000000000000
8224,9,4083,4040,5,16.9000,6.2530000000000000
8225,1,4084,1211,2,85.2460,-1.2178000000000000
8226,10,4084,486,6,8.8560,-6.4944000000000000
8227,10,4084,361,2,8.9520,-7.4600000000000000
8228,4,4085,1536,4,15.7120,5.6956000000000000
8229,4,4085,393,3,369.5760,41.5773000000000000
8230,9,4086,490,2,33.9000,2.0340000000000000
8231,9,4086,3810,3,653.5500,111.1035000000000000
8232,4,4087,1581,3,49.8480,16.8237000000000000
8233,4,4087,3938,1,20.3680,7.3834000000000000
8234,4,4088,2744,2,16.7680,1.4672000000000000
8235,5,4089,460,3,32.9850,-1.9791000000000000
8236,4,4090,1596,1,31.0080,11.2404000000000000
8237,9,4091,1537,3,75.0000,18.0000000000000000
8238,9,4091,4171,1,165.9800,74.6910000000000000
8239,9,4091,2752,3,27.4200,9.3228000000000000
8240,4,4092,2598,1,11.8400,4.4400000000000000
8241,4,4093,2873,3,273.5520,-13.6776000000000000
8242,4,4093,3663,6,13.8720,4.6818000000000000
8243,4,4094,1693,7,399.6720,-14.9877000000001000
8244,4,4095,3718,4,438.3360,-87.6672000000000000
8245,4,4095,177,5,669.0800,-167.2700000000000000
8246,4,4095,871,3,15.5520,5.4432000000000000
8247,4,4096,254,3,10.8960,3.9498000000000000
8248,4,4096,3184,3,40.1760,14.5638000000000000
8249,4,4097,1488,1,35.2080,2.6406000000000000
8250,4,4098,671,3,38.9760,-2.4360000000000000
8251,4,4098,2939,3,34.8000,2.1750000000000000
8252,9,4099,1625,4,1117.9200,55.8960000000000000
8253,9,4100,1786,3,61.4400,16.5888000000000000
8254,4,4101,2797,2,36.7840,3.6784000000000000
8255,3,4101,2991,5,70.9700,-191.6190000000000000
8256,9,4102,626,3,43.9200,12.7368000000000000
8257,4,4103,2732,7,111.8880,22.3776000000000000
8258,9,4104,3012,4,49.1200,23.0864000000000000
8259,9,4105,1900,4,7.9200,3.5640000000000000
8260,9,4106,178,2,66.2600,27.1666000000000000
8261,4,4106,760,3,55.1760,-12.4146000000000000
8262,9,4107,991,2,5.9600,1.6688000000000000
8263,4,4108,4277,7,10.5840,-2.3814000000000000
8264,10,4108,3702,2,3.4860,-2.7888000000000000
8265,5,4108,2763,4,163.8800,-81.9400000000000000
8266,12,4108,1297,4,241.9200,-56.4480000000000000
8267,3,4109,3554,5,7.9800,-13.1670000000000000
8268,3,4109,492,3,24.5880,-67.6170000000000000
8269,3,4109,1533,2,1.6960,-2.5440000000000000
8270,4,4109,4299,2,5.3440,0.7347999999999990
8271,10,4110,802,3,7.8570,-6.0237000000000000
8272,9,4111,4269,1,6.4800,3.1104000000000000
8273,3,4112,4264,3,4.4280,-6.8634000000000000
8274,4,4112,683,3,6.9360,2.3409000000000000
8275,9,4113,744,2,79.9800,26.3934000000000000
8276,9,4113,366,2,71.9800,15.1158000000000000
8277,9,4114,3147,7,38.7100,17.8066000000000000
8278,9,4114,3296,3,40.2900,10.0725000000000000
8279,9,4115,2855,9,58.3200,27.9936000000000000
8280,3,4116,2529,2,15.6240,-24.9984000000000000
8281,9,4117,3590,3,146.8200,73.4100000000000000
8282,9,4117,1711,4,79.9200,37.5624000000000000
8283,9,4117,3830,1,10.9000,2.8340000000000000
8284,9,4118,2247,2,24.4000,10.2480000000000000
8285,9,4118,214,2,16.9000,5.0700000000000000
8286,9,4118,2409,2,11.6800,5.4896000000000000
8287,9,4119,151,5,20.9000,7.5240000000000000
8288,9,4119,3170,5,1049.2000,272.7920000000000000
8289,9,4119,1865,1,1.6400,0.7380000000000000
8290,9,4120,516,2,386.3400,54.0876000000000000
8291,4,4121,3326,2,63.9680,19.9900000000000000
8292,4,4122,359,5,18.2800,6.3980000000000000
8293,9,4122,2209,4,49.1200,23.0864000000000000
8294,4,4123,1460,6,50.4960,8.2056000000000000
8295,9,4124,2780,3,16.7400,8.0352000000000000
8296,9,4124,790,1,208.1600,56.2032000000000000
8297,9,4125,2756,9,1349.9100,661.4559000000000000
8298,9,4125,3584,1,30.9800,8.0548000000000000
8299,9,4125,2711,6,75.1800,35.3346000000000000
8300,4,4125,1880,2,801.5680,-10.0196000000001000
8301,11,4125,3652,2,631.7820,140.3960000000000000
8302,9,4125,3481,5,629.9500,157.4875000000000000
8303,9,4126,63,3,29.7000,8.0190000000000000
8304,9,4127,1999,1,7.8900,3.5505000000000000
8305,9,4127,3706,7,110.1100,31.9319000000000000
8306,9,4127,1509,3,61.0200,0.6101999999999950
8307,9,4127,2268,11,153.7800,44.5962000000000000
8308,4,4128,3221,5,163.9600,59.4355000000000000
8309,10,4129,3784,3,89.9910,-152.9847000000000000
8310,10,4129,3574,8,9.5520,-7.3232000000000000
8311,4,4129,1080,9,21.2400,7.4340000000000000
8312,4,4130,3019,7,191.9680,16.7972000000000000
8313,9,4131,578,3,85.4400,31.6128000000000000
8314,4,4131,2447,8,806.3360,50.3960000000000000
8315,9,4132,4184,2,16.7400,4.3524000000000000
8316,4,4133,3665,4,23.8400,3.2780000000000000
8317,4,4133,3867,9,35.8560,12.9978000000000000
8318,4,4134,37,7,279.9440,80.4839000000000000
8319,4,4134,3057,3,37.6800,2.3550000000000000
8320,9,4135,1498,3,1247.6400,349.3392000000000000
8321,4,4136,2461,2,14.5760,2.3686000000000000
8322,4,4137,1027,9,91.0080,19.3392000000000000
8323,12,4137,2526,1,39.5940,-7.2589000000000000
8324,10,4138,1525,9,78.7590,-57.7566000000000000
8325,5,4139,2404,4,277.5000,-188.7000000000000000
8326,9,4140,482,11,423.2800,110.0528000000000000
8327,4,4141,789,5,555.9600,41.6970000000000000
8328,4,4142,3837,5,20.6400,2.3220000000000000
8329,4,4143,164,5,30.3600,8.7285000000000000
8330,9,4144,3619,1,2.7800,1.3622000000000000
8331,9,4145,1106,3,89.9700,18.8937000000000000
8332,2,4146,86,5,556.6650,6.5490000000000200
8333,4,4147,4136,2,11.1200,3.4750000000000000
8334,4,4147,2871,2,56.7040,19.1376000000000000
8335,4,4148,1795,7,123.1440,46.1790000000000000
8336,4,4149,429,5,1038.8400,51.9420000000000000
8337,4,4150,896,7,50.1200,-0.6265000000000070
8338,4,4151,2640,1,151.1920,13.2293000000000000
8339,4,4152,1707,2,27.1200,-4.7460000000000000
8340,4,4152,2744,2,16.7680,1.4672000000000000
8341,1,4153,157,3,611.0580,-34.9176000000000000
8342,12,4153,2264,5,1049.9700,-209.9940000000000000
8343,4,4154,3359,7,173.4880,54.2150000000000000
8344,4,4155,4314,1,32.7920,11.8871000000000000
8345,10,4155,3571,3,2.3760,-1.9008000000000000
8346,4,4155,3223,2,801.5680,50.0980000000000000
8347,10,4155,2138,2,14.9520,-11.9616000000000000
8348,10,4155,3128,2,22.6200,-15.0800000000000000
8349,9,4156,4254,6,64.0200,29.4492000000000000
8350,8,4157,1758,5,302.7200,-378.4000000000000000
8351,8,4157,1264,5,24.7000,-9.8800000000000000
8352,9,4158,2090,3,99.8700,23.9688000000000000
8353,9,4159,3924,2,7.1600,3.5800000000000000
8354,4,4160,85,3,47.9760,1.7991000000000000
8355,4,4160,4208,7,50.1200,-0.6265000000000070
8356,3,4160,3115,2,32.1920,-80.4800000000000000
8357,9,4161,224,3,123.9600,11.1564000000000000
8358,9,4161,4111,3,377.9700,105.8316000000000000
8359,9,4161,1795,2,43.9800,21.9900000000000000
8360,4,4162,2051,3,304.7760,22.8582000000000000
8361,9,4162,4312,2,696.4200,160.1766000000000000
8362,10,4163,148,6,44.9100,-35.9280000000000000
8363,9,4164,3669,4,25.9200,12.4416000000000000
8364,9,4164,1396,5,1503.2500,496.0725000000000000
8365,9,4164,1091,6,47.8800,23.9400000000000000
8366,9,4164,992,2,166.7200,41.6800000000000000
8367,9,4164,3639,7,2001.8600,580.5394000000000000
8368,10,4165,1691,7,209.9790,-356.9643000000000000
8369,9,4166,2546,2,93.0200,3.7208000000000000
8370,9,4167,4060,4,68.6000,18.5220000000000000
8371,9,4167,772,2,64.9600,2.5984000000000000
8372,4,4167,544,3,14.3520,4.6644000000000000
8373,4,4168,1221,1,7.3120,2.5592000000000000
8374,4,4168,1317,3,568.7280,28.4363999999999000
8375,9,4168,2597,7,18.6900,5.2332000000000000
8376,4,4168,2944,4,1091.1680,68.1980000000000000
8377,9,4168,3553,3,23.6700,0.9467999999999970
8378,9,4168,3219,9,94.6800,31.2444000000000000
8379,9,4169,2656,3,7.8300,3.6018000000000000
8380,9,4170,3651,2,6.3600,0.0636000000000001
8381,4,4171,2693,14,54.9920,8.9362000000000000
8382,10,4172,2594,3,10.3320,-7.5768000000000000
8383,4,4173,4079,5,646.2000,-8.0774999999999900
8384,4,4174,1374,5,29.1200,9.8280000000000000
8385,12,4175,1391,2,151.1880,-25.1980000000000000
8386,4,4175,1261,9,19.7280,1.7262000000000000
8387,9,4176,472,5,12.3500,5.8045000000000000
8388,9,4177,1465,3,8.6400,2.5056000000000000
8389,4,4178,3514,2,7.1840,2.2450000000000000
8390,4,4178,2295,3,362.3520,27.1764000000000000
8391,4,4179,1102,9,30.8160,2.6964000000000000
8392,4,4179,4057,6,60.6720,12.8928000000000000
8393,10,4180,2548,6,121.1040,-100.9200000000000000
8394,4,4180,2047,1,8.8720,3.2161000000000000
8395,4,4181,85,2,31.9840,1.1994000000000000
8396,12,4181,1118,3,280.7820,-60.8361000000000000
8397,9,4182,2708,7,1399.9300,601.9699000000000000
8398,9,4182,45,2,18.2800,6.2152000000000000
8399,4,4183,2989,7,66.9760,6.6976000000000000
8400,4,4184,1145,3,10.8960,3.4050000000000000
8401,9,4185,60,7,21.5600,6.8992000000000000
8402,9,4185,622,7,795.4800,7.9547999999999600
8403,9,4185,3132,3,20.0400,9.6192000000000000
8404,9,4185,3594,4,26.7200,12.8256000000000000
8405,4,4185,193,2,532.7200,53.2720000000000000
8406,9,4185,2325,1,26.4800,10.0624000000000000
8407,9,4185,4298,2,12.9600,6.3504000000000000
8408,9,4186,1403,2,56.3000,15.7640000000000000
8409,3,4187,265,4,34.2400,-53.0720000000000000
8410,4,4187,1864,5,127.9200,-15.9900000000000000
8411,4,4188,253,3,12.1440,4.0986000000000000
8412,4,4189,1430,3,34.2720,11.1384000000000000
8413,4,4190,1742,2,7.9040,2.1736000000000000
8414,4,4191,149,3,15.5760,3.3099000000000000
8415,3,4192,2119,4,12.1280,-20.6176000000000000
8416,4,4193,1991,1,79.9920,21.9978000000000000
8417,4,4194,907,5,623.9600,38.9975000000000000
8418,4,4195,2217,5,363.9200,0.0000000000000000
8419,4,4195,2552,3,6.2640,2.0358000000000000
8420,4,4196,1790,5,75.3600,20.7240000000000000
8421,10,4196,3952,2,9.1560,-6.1040000000000000
8422,10,4196,3047,7,4.5360,-3.3264000000000000
8423,4,4196,321,3,11.9520,4.3326000000000000
8424,9,4197,2989,3,35.8800,10.0464000000000000
8425,9,4197,2565,11,69.0800,29.0136000000000000
8426,9,4197,3783,5,26.4000,11.8800000000000000
8427,9,4197,1984,2,11.5600,5.6644000000000000
8428,4,4198,130,2,7.7120,1.7352000000000000
8429,9,4199,755,8,211.8400,76.2624000000000000
8430,4,4200,1047,1,3.9120,1.2714000000000000
8431,9,4200,1883,2,11.9600,5.3820000000000000
8432,9,4200,715,5,44.7500,8.5024999999999900
8433,10,4201,58,1,2.3130,-1.9275000000000000
8434,4,4202,3130,2,4.6080,1.6704000000000000
8435,9,4203,2517,5,479.9000,81.5830000000000000
8436,4,4204,482,2,61.5680,4.6176000000000000
8437,9,4205,2848,3,242.9400,9.7175999999999900
8438,9,4205,2872,2,44.4600,14.6718000000000000
8439,9,4206,1613,7,85.9600,40.4012000000000000
8440,4,4207,404,6,57.5040,20.1264000000000000
8441,4,4208,1322,9,82.6560,30.9960000000000000
8442,3,4208,2452,2,1.9640,-3.2406000000000000
8443,9,4209,3341,7,265.9300,63.8232000000000000
8444,9,4210,2197,6,128.3400,37.2186000000000000
8445,4,4211,1595,1,144.7840,10.8588000000000000
8446,4,4211,1759,2,7.2800,2.7300000000000000
8447,4,4211,4044,2,6.6080,2.2302000000000000
8448,9,4212,3250,5,219.9000,59.3730000000000000
8449,9,4212,3719,5,1779.9000,373.7790000000000000
8450,9,4212,1608,3,17.5200,5.2560000000000000
8451,9,4213,3767,2,79.9600,35.9820000000000000
8452,9,4213,2755,11,1979.8900,494.9725000000000000
8453,9,4214,2595,3,104.8500,28.3095000000000000
8454,9,4214,1444,6,821.8800,213.6888000000000000
8455,9,4214,2949,2,12.9600,6.2208000000000000
8456,9,4214,2216,3,42.8100,20.1207000000000000
8457,9,4214,4134,3,57.6900,23.6529000000000000
8458,9,4215,916,9,523.2600,125.5824000000000000
8459,9,4215,3176,7,1196.8600,119.6860000000000000
8460,9,4215,3845,1,9.1400,4.5700000000000000
8461,9,4215,2191,2,569.6400,148.1064000000000000
8462,9,4216,1218,7,114.5200,11.4520000000000000
8463,9,4216,1483,2,131.9800,35.6346000000000000
8464,1,4217,3444,8,1212.9600,-69.3119999999999000
8465,10,4218,1730,7,63.9240,-46.8776000000000000
8466,4,4219,251,4,13.6320,3.5784000000000000
8467,1,4220,2689,4,366.7440,-110.0232000000000000
8468,9,4221,4307,6,35.8800,17.5812000000000000
8469,4,4222,1410,3,369.9120,-13.8717000000000000
8470,4,4223,1327,3,11.9520,4.0338000000000000
8471,4,4223,2079,2,10.3680,3.6288000000000000
8472,4,4224,4097,2,479.9840,89.9970000000000000
8473,8,4225,2650,1,1.8920,-0.9933000000000000
8474,8,4225,1276,3,22.6080,-10.1736000000000000
8475,1,4226,3414,2,107.7720,-29.2524000000000000
8476,4,4227,2301,4,167.9680,62.9880000000000000
8477,9,4228,588,4,17.6400,8.1144000000000000
8478,4,4229,58,7,43.1760,13.4925000000000000
8479,5,4230,2521,1,91.2750,-67.5435000000000000
8480,10,4231,1379,9,6.6420,-4.4280000000000000
8481,9,4232,3615,5,354.9000,17.7450000000000000
8482,4,4232,1311,2,841.5680,294.5488000000000000
8483,9,4232,147,3,116.2800,56.9772000000000000
8484,4,4232,4020,3,230.2800,23.0280000000000000
8485,9,4232,910,5,28.4000,8.2360000000000000
8486,4,4232,3842,2,879.9840,329.9940000000000000
8487,9,4232,2201,4,321.9200,96.5760000000000000
8488,9,4232,2041,2,198.4600,99.2300000000000000
8489,9,4233,2113,6,38.8800,18.6624000000000000
8490,4,4234,3514,2,7.1840,2.2450000000000000
8491,9,4235,157,5,1454.9000,378.2740000000000000
8492,4,4236,40,5,59.9600,21.7355000000000000
8493,4,4236,3250,2,70.3680,6.1572000000000000
8494,9,4237,2868,4,900.0800,117.0104000000000000
8495,9,4237,4038,2,13.0800,6.0168000000000000
8496,9,4237,3177,1,350.9800,84.2352000000000000
8497,10,4238,1124,3,4.8960,-3.4272000000000000
8498,10,4238,3926,2,20.7240,-13.8160000000000000
8499,12,4238,461,2,82.8000,-20.7000000000000000
8500,4,4239,3530,3,470.3760,52.9173000000000000
8501,4,4240,2902,4,95.8400,34.7420000000000000
8502,8,4241,779,4,65.4240,-52.3392000000000000
8503,11,4242,3603,3,191.6460,31.9410000000000000
8504,9,4243,2810,4,211.9600,8.4783999999999900
8505,9,4244,3795,3,18.9000,8.6940000000000000
8506,4,4245,3106,8,582.3360,-29.1168000000000000
8507,3,4246,2518,9,104.5800,-172.5570000000000000
8508,4,4246,3831,3,17.4720,5.6784000000000000
8509,9,4247,1879,3,22.8300,10.7301000000000000
8510,4,4247,1939,6,89.7120,30.2778000000000000
8511,4,4248,3504,2,5.9040,1.9926000000000000
8512,4,4249,3235,7,185.5280,48.7011000000000000
8513,9,4250,3115,2,160.9600,48.2880000000000000
8514,4,4250,3928,6,25.8240,9.0384000000000000
8515,9,4251,432,5,714.3000,207.1470000000000000
8516,3,4252,2397,2,6.8160,-11.5872000000000000
8517,9,4253,527,4,36.4400,16.3980000000000000
8518,9,4253,1164,4,15.5200,7.4496000000000000
8519,9,4253,3973,1,2.2100,0.5967000000000000
8520,9,4254,1082,5,32.4000,15.5520000000000000
8521,4,4255,2601,8,31.8720,11.5536000000000000
8522,4,4256,1599,6,172.7040,10.7940000000000000
8523,4,4256,4321,3,41.3760,4.6547999999999900
8524,4,4256,2325,3,63.5520,14.2992000000000000
8525,4,4257,1595,7,1013.4880,76.0116000000000000
8526,4,4257,748,2,153.5680,-5.7588000000000200
8527,9,4258,1461,1,35.4800,0.0000000000000000
8528,9,4259,1245,1,91.9900,3.6795999999999900
8529,9,4259,54,9,52.2900,16.2099000000000000
8530,9,4259,3574,4,15.9200,7.4824000000000000
8531,9,4259,2573,2,131.9800,35.6346000000000000
8532,9,4259,1780,4,83.9200,5.8743999999999900
8533,4,4260,1366,5,431.1600,107.7900000000000000
8534,4,4260,2225,7,268.2400,93.8840000000000000
8535,9,4261,591,3,30.1800,13.8828000000000000
8536,9,4261,762,4,5.9200,2.8416000000000000
8537,9,4262,3373,2,3.7600,1.3160000000000000
8538,4,4263,3656,2,751.9840,84.5981999999999000
8539,4,4264,2606,4,93.3440,32.6704000000000000
8540,9,4264,3815,7,58.7300,14.6825000000000000
8541,9,4265,263,4,19.7600,8.2992000000000000
8542,9,4266,1977,3,14.9400,6.8724000000000000
